N,P,K,temperature,humidity,ph,rainfall,label
84,49,54,16.06056114,65.48923001,6.755892826,47.0285074,spinach
96,47,53,22.07949889,69.43788652,7.215816980,51.3133910,spinach
62,46,65,18.86403780,55.96007398,7.670780979,52.0843085,spinach
73,60,38,17.61411544,49.27599266,6.890559623,66.9770766,spinach
61,50,48,19.78524744,55.57149294,7.266813320,44.7593043,spinach
72,49,41,15.62430876,59.90739698,7.480970437,54.6472124,spinach
71,50,53,15.60984961,71.69109825,6.851354136,55.9550028,spinach
40,51,82,15.03307390,65.96082330,6.253587812,53.7760379,carrot
49,51,76,16.55287470,72.74010128,6.422484323,57.6951494,carrot
48,59,86,17.56131486,64.72022885,6.486002901,50.6517269,carrot
56,65,70,12.95200545,60.95168633,6.161726180,78.6578932,carrot
42,55,73,17.67365061,66.01686391,6.897564518,54.1520977,carrot
59,45,50,16.07694472,62.19550565,6.270800947,60.7473534,carrot
42,47,68,18.28258253,67.29247709,6.299262465,71.2948917,carrot
35,54,66,18.29882196,69.95717243,6.885335832,52.6101052,carrot
58,55,62,16.45607286,68.75785133,6.442884552,83.1763052,carrot
59,32,69,18.68557108,60.28565102,6.699320802,64.5014623,carrot
46,50,66,16.35293995,67.08087845,7.137214597,75.9829946,carrot
46,45,70,21.39612632,62.02845207,6.755435460,79.7478839,carrot
75,29,68,18.32297156,68.90665842,6.510215011,54.6132988,carrot
74,41,75,17.71012912,66.69708114,7.173970615,64.6413029,carrot
40,61,60,20.55003417,60.57866036,6.428993078,60.2592255,carrot
30,42,82,16.76212608,65.42423817,6.214228883,66.4998712,carrot
54,49,69,14.21459853,66.85038272,5.737833444,66.9967485,carrot
63,49,80,18.30042629,66.16223795,7.141989144,60.0043351,carrot
41,35,82,16.75463322,63.73453266,6.947443511,79.0830413,carrot
56,46,60,16.33149036,61.33583530,6.189442376,56.9188922,carrot
60,44,75,17.54011845,60.10254325,6.415089802,51.4776280,carrot
57,61,68,14.25079859,55.22194895,6.181362395,41.5885929,carrot
34,45,70,17.02334311,64.10519909,6.566295694,66.1325803,carrot
51,51,69,13.14817588,75.61310722,6.146651946,59.1555382,carrot
39,56,72,17.75798015,65.09989025,6.379347182,60.3949033,carrot
57,42,57,22.43486462,75.19410965,6.713035831,65.0205787,carrot
65,42,71,18.50229696,63.35850398,6.341733143,56.5922521,carrot
39,48,87,16.44998061,69.02016679,6.827976239,84.2406538,carrot
32,44,74,20.03755803,68.03515353,6.155633805,71.5307618,carrot
49,50,74,19.05075011,71.85899624,6.406221914,49.5139190,carrot
57,55,71,20.34795527,71.71115480,5.897986026,48.2632716,carrot
55,49,67,17.44675758,66.49035145,6.729109928,76.1221999,carrot
64,44,64,17.79753494,67.66168487,6.616370280,62.6076198,carrot
54,60,80,19.09386570,63.49802984,6.255051030,56.7181034,carrot
57,62,76,19.25645133,77.97681799,6.761342248,64.8918714,carrot
35,44,60,17.51116753,69.11381106,6.396826794,57.9277211,carrot
46,42,78,20.51529792,64.61133549,5.949164990,69.3356001,carrot
38,53,65,18.34600355,59.18803339,6.051786164,86.6960258,carrot
63,51,76,18.70041497,68.42351812,5.964128709,69.8012477,carrot
42,64,65,14.01201721,73.19064751,6.545738609,65.0510281,carrot
39,55,68,16.41550451,64.41637871,5.815348867,82.0630806,carrot
59,46,72,16.44288514,64.82308151,6.281637550,84.4735103,carrot
47,52,85,17.34338839,74.11787403,6.570339725,62.8234515,carrot
49,42,63,20.45625706,69.62974673,5.979550571,57.7710615,carrot
55,50,78,19.29533848,73.39590010,6.490246507,64.3927703,carrot
55,50,69,17.85772174,63.78696437,6.260270754,62.3014371,carrot
53,42,63,17.43338594,70.30712091,6.441222070,58.8307783,carrot
43,56,82,19.15345447,64.31005989,6.532711935,54.9873185,carrot
48,47,56,19.86738945,75.52455430,6.320311660,58.4470007,carrot
40,56,70,13.60133559,54.82565209,6.404537344,70.2564135,carrot
66,56,69,14.21177552,59.11197377,6.884455973,71.2724956,carrot
55,54,66,18.69640873,64.94283935,6.331337204,62.1576712,carrot
31,42,67,21.00038184,63.16590384,6.967057859,69.0818581,carrot
57,48,50,20.76854294,64.34454142,7.268415137,46.2806659,carrot
43,55,76,18.29704556,63.06725658,6.891167868,65.3421905,carrot
49,59,65,15.45854529,57.79980496,6.129803899,59.1876046,carrot
57,37,62,16.76175664,64.12287999,6.584094626,73.1118427,carrot
55,50,76,15.64299964,69.78381879,6.456595300,60.0850733,carrot
63,55,77,17.22698972,74.87828917,7.171147468,66.9117139,carrot
43,35,67,16.83894479,63.34885404,6.299331350,61.6185216,carrot
47,57,79,20.25406283,60.28480979,6.852028281,75.8320005,carrot
54,43,73,16.56310394,65.78244893,6.454011039,50.8627711,carrot
39,53,59,19.13989490,58.72629591,6.312902250,66.6688706,carrot
54,42,64,18.59544153,64.11845956,5.880646944,38.7106810,carrot
54,44,69,17.90053120,62.97118808,6.113385569,53.2204748,carrot
44,49,74,21.02863002,60.96640836,6.564818571,66.2767732,carrot
46,42,59,17.57644043,67.15371965,6.534811891,50.7887809,carrot
45,42,69,20.11620053,68.60056181,6.042815124,53.1298745,carrot
50,59,68,16.10093558,63.94502244,6.200513771,60.8064247,carrot
58,41,65,22.37950548,66.65744769,6.767893996,69.6558980,carrot
54,50,61,15.19377482,62.63306947,7.103487571,84.5685556,carrot
57,45,65,20.50136458,62.11263114,6.864475104,79.7176625,carrot
51,51,70,15.59034650,73.46501858,6.415079658,42.2826775,carrot
52,57,75,21.24036149,69.51860923,6.990771417,87.5937673,carrot
45,30,82,15.00040976,66.97857063,5.830760357,56.2255665,carrot
53,45,59,15.73992357,66.86906533,6.237389916,64.7611009,carrot
50,49,78,17.82772169,71.30810632,6.791224090,48.7157496,carrot
61,49,72,16.41727539,62.79557699,6.848399993,61.1939257,carrot
40,61,67,17.69652044,56.22777244,6.432325281,65.5047418,carrot
44,43,68,18.78545103,75.04347683,7.404516990,75.2492165,carrot
48,34,63,20.12556863,73.10370724,6.840268940,72.7655720,carrot
49,28,54,20.55320346,68.10482792,6.565392918,76.6473823,carrot
48,53,81,18.65288517,66.45340184,6.701563929,54.9528739,carrot
54,51,76,19.14223540,75.03723069,6.958238849,56.6701558,carrot
53,49,72,18.95460054,65.66389841,6.157209287,81.2996402,carrot
65,51,65,17.11933339,71.82319512,6.924843223,71.7222717,carrot
52,45,62,14.75245689,72.36225590,7.536271314,75.9614362,carrot
46,40,74,18.19271510,57.78781983,5.646787034,69.1891757,carrot
49,58,80,19.66463366,68.08634483,6.040919411,72.0771433,carrot
54,55,64,20.80821593,64.29189687,6.298630723,67.8316049,carrot
53,45,62,13.81093178,58.35556762,6.786798608,68.8687287,carrot
43,47,75,16.47468714,62.33062411,6.217163735,57.3170326,carrot
57,50,60,17.83275033,69.57094330,6.514062462,84.8418608,carrot
45,64,61,18.94578343,63.25883801,7.113065059,55.2335090,carrot
51,40,69,13.91881510,66.93378694,6.213851889,67.9875582,carrot
31,44,66,19.19215690,65.89329240,6.056504623,74.8860596,carrot
61,67,71,22.50489767,64.24939638,6.595291344,65.0743640,carrot
58,58,64,19.29790362,57.68176842,6.259076867,68.5865369,carrot
42,54,71,14.39829879,69.24795779,6.292697443,63.2984229,carrot
57,53,67,19.87818566,65.62844379,6.641420076,65.7002365,carrot
24,54,55,15.83991980,69.04954651,6.084765263,91.5748971,peas
21,62,55,18.15157448,55.10084833,6.144210237,62.7020198,peas
20,64,45,13.17251052,72.49123753,7.082207060,71.3260933,peas
23,62,58,18.54667990,59.65562400,6.285671719,59.6600213,peas
20,63,50,13.34167821,62.73590353,6.906158557,53.3137263,peas
25,59,54,13.47838898,69.13509921,6.527387981,61.1940148,peas
28,71,46,16.32770679,64.39952429,6.947760740,60.2697187,peas
25,58,59,13.95731028,57.20079982,6.688893450,73.6036758,peas
24,71,43,16.54524882,71.94385783,6.881125534,62.8805083,peas
22,69,47,12.78760070,65.81987147,7.469780604,79.8645224,peas
28,61,45,12.24359382,65.52562774,6.953109323,51.0102196,peas
30,54,51,19.22039393,71.43316151,7.459133852,91.8310827,peas
28,58,35,16.30283589,59.43767408,6.596836681,92.4066094,peas
23,65,52,16.80871315,62.19606961,6.505736618,85.2992332,peas
29,64,49,14.57534312,64.54948909,6.634260943,62.4697486,peas
31,55,49,16.53110822,71.82059180,6.987574102,35.8281701,peas
29,63,44,16.33797258,71.25199595,6.647558853,49.9095279,peas
33,58,56,18.53619080,62.68251070,6.769232441,45.7699489,peas
22,72,45,15.64519290,59.57630061,6.024580298,60.3173475,peas
21,62,54,16.65717241,63.48973729,5.976909172,67.5587338,peas
25,64,53,18.72722882,52.25100152,6.591368029,59.6292430,peas
36,44,53,16.60365996,62.86968737,6.992230079,67.7941079,peas
19,56,50,17.23382163,64.01918424,7.259482641,53.4211548,peas
23,55,41,14.06633852,61.74200921,6.697159520,79.2401770,peas
25,54,42,18.55142303,66.27071991,6.814984733,69.1422005,peas
24,46,41,15.47220598,70.00320640,6.920663369,58.1285627,peas
25,63,70,18.15974969,62.93791248,6.313504677,70.8215078,peas
24,63,48,17.47230736,70.98314604,6.662088104,84.0595322,peas
23,44,52,16.45622172,71.10854800,7.483552961,86.5379854,peas
31,81,55,16.61585756,71.20579269,6.078754836,86.2339639,peas
29,55,59,16.64026092,70.74914835,6.560317967,62.6847173,peas
16,56,50,15.40772888,65.35065816,6.095315361,58.7613910,peas
18,60,47,17.76392515,71.64800020,7.216849881,47.5778647,peas
25,48,57,16.46609405,62.05626796,7.217408472,58.8990586,peas
30,67,51,16.28890098,66.46753050,6.256232217,52.7707956,peas
32,60,50,16.23253588,71.29532364,6.904319882,76.2309008,peas
27,60,64,15.64379623,59.63434571,6.506391328,82.7150370,peas
20,87,51,18.35293884,61.14264895,6.855252854,89.6627061,peas
36,63,68,13.16602442,64.94682663,6.984872988,52.1504293,peas
12,69,43,18.64934392,63.06684958,7.535269758,58.2885241,peas
30,55,59,18.81151496,67.60745292,7.695791392,60.5726607,peas
27,59,44,18.99826141,69.06368791,6.724811439,60.7592076,peas
23,63,52,15.11955623,59.92190354,7.290562382,78.8041623,peas
25,68,59,19.81135322,64.79978988,6.427150095,68.3901807,peas
29,64,42,14.73720413,56.99760290,7.097410635,65.2866440,peas
19,77,57,16.58102416,72.99851195,5.936189545,74.9969646,peas
28,53,50,16.24241867,69.88509309,7.145435819,67.0304701,peas
24,58,44,18.54988057,70.22473836,6.574268588,52.5312558,peas
29,49,62,15.48287484,66.94164933,6.816631427,58.8548169,peas
27,66,49,17.03270525,69.87735867,6.508639309,37.6462952,peas
22,50,46,14.38205013,54.46829758,6.742144085,62.4294422,peas
30,56,37,14.43136876,57.50418758,6.623537224,69.5248921,peas
24,53,46,16.02648434,57.61229688,7.358566542,62.2386205,peas
34,63,61,13.11011138,79.72123122,6.695111712,56.3995203,peas
21,60,51,15.77460743,67.83933519,8.248037541,67.5625180,peas
29,66,41,16.03015400,66.02285986,7.199292703,61.4306757,peas
19,61,49,17.08050803,58.39377078,6.034882217,61.6359936,peas
25,63,47,16.19894255,69.47351943,6.692648189,46.0241649,peas
32,62,45,14.91377950,66.07827531,6.179268396,49.5193630,peas
24,49,44,15.55917874,66.64545007,6.771317529,48.5687678,peas
32,56,47,16.17465505,71.14070203,6.886081063,57.0478058,peas
17,47,46,12.99985561,72.66618242,6.866222071,57.0930639,peas
26,55,41,18.40649146,71.85645067,6.347168280,71.4716665,peas
23,74,54,15.30958207,70.98958446,7.469501406,62.4459836,peas
25,56,53,15.97992064,62.75807403,6.165941367,58.7033822,peas
34,51,54,20.68532671,62.63459021,7.543610053,73.2287145,peas
27,39,49,20.02862569,75.68394272,6.426163338,45.9206829,peas
23,56,57,12.33959286,59.58276563,7.003790489,44.1943534,peas
23,63,37,14.17743809,62.34152321,6.181173862,90.6602024,peas
20,49,46,15.25676578,80.17042925,7.118850180,76.8383046,peas
29,68,53,16.27051189,63.50143285,7.340603234,61.0040130,peas
22,53,48,15.47862775,68.00447742,6.363917180,74.3473291,peas
32,53,39,14.98526323,65.29291116,6.597639998,71.8705259,peas
28,55,60,16.88150088,68.11233537,7.806847089,54.4705212,peas
22,51,42,13.96068300,65.99716729,6.529765538,67.8017674,peas
26,62,49,16.65171498,64.70759179,6.324454729,47.4326397,peas
32,51,46,15.89292634,60.98758575,6.420140704,64.4860423,peas
33,66,52,16.93263320,65.94047343,7.240522127,79.1585485,peas
28,51,44,16.86915121,72.91616308,6.603267813,69.7156189,peas
20,68,46,14.48254223,68.58466303,7.316497942,78.2866717,peas
21,65,57,16.50476381,67.88747546,7.534914580,64.4859095,peas
27,48,46,16.79245007,67.70210558,7.191601720,67.0646215,peas
29,56,48,14.55994618,60.57613628,7.155358678,67.6076902,peas
17,68,55,16.26875508,60.09535393,7.284914353,40.1803499,peas
24,64,59,16.37639221,56.82134585,6.574958892,66.1948519,peas
25,65,46,15.22603086,64.14548368,6.543593509,54.4907861,peas
21,56,72,20.38643997,64.61726436,7.080588903,67.4470238,peas
25,56,57,16.31997637,68.82747596,6.319783666,59.6154317,peas
26,64,56,11.89185947,69.86658930,6.481920143,63.5037958,peas
25,42,48,16.35297943,71.88564159,6.427112830,74.1668484,peas
33,68,45,19.80189426,72.70003110,6.787198235,58.5927210,peas
23,56,55,11.59019193,64.19515406,6.269658652,67.5059666,peas
34,47,40,13.68318738,64.91453769,6.502671976,84.5204226,peas
31,62,55,18.41955326,62.96029238,6.768455825,66.7952311,peas
21,62,48,13.07700989,69.22376570,6.627723749,58.8164332,peas
23,78,71,15.79039796,59.81625387,7.226528550,70.7158744,peas
34,63,40,13.66016132,73.67190848,6.538499940,64.8120214,peas
29,63,54,16.57965732,66.59368065,7.043858327,71.7181784,peas
14,57,47,17.02039770,56.47751485,7.492289811,64.9773773,peas
29,45,56,13.86145943,74.63804886,6.974444335,37.9125097,peas
70,46,53,28.07888281,66.80325796,6.481293541,68.6822958,cucumber
58,61,51,27.66627459,79.83034337,6.291791442,72.6678182,cucumber
80,59,52,21.22220850,77.31773341,6.071808830,57.2864632,cucumber
63,47,49,28.83674287,65.84848238,6.856638765,51.7524716,cucumber
75,56,58,29.25968341,59.93703785,6.743106697,60.5817913,cucumber
81,48,56,26.37444847,85.89694549,6.162926716,52.6745435,cucumber
72,59,55,24.90000347,66.13698438,7.221916953,70.4219736,cucumber
76,57,48,26.44682898,69.11986643,6.776860099,64.3321885,cucumber
70,46,48,30.55842627,66.37057971,6.295650185,61.1517697,cucumber
56,50,49,22.49974942,65.23988949,6.312884076,58.6639042,cucumber
60,59,51,24.91390836,69.83068748,5.962523954,36.9258451,cucumber
73,43,30,22.38087506,85.08768994,7.561270801,53.2657580,cucumber
58,56,39,23.36826408,65.55341052,6.002534376,52.5830294,cucumber
73,48,46,30.64196475,69.62185109,6.930919867,48.5669701,cucumber
87,34,46,21.30530317,73.80119242,5.925507240,48.8695821,cucumber
74,55,55,26.69398621,63.70691207,6.515294053,79.8552321,cucumber
70,46,61,24.06682822,66.68979977,6.033139603,47.2295618,cucumber
72,49,47,25.73464737,83.63663610,6.946833259,55.8670992,cucumber
77,43,45,27.51575151,75.12906081,6.261614726,56.9347837,cucumber
66,37,37,21.63769836,62.57411490,6.589526548,70.1527703,cucumber
63,51,39,27.29617315,72.84878974,6.474081392,55.9200837,cucumber
62,44,41,25.52066062,71.51336372,6.423374020,49.9021781,cucumber
74,49,57,25.54798805,74.42591134,5.835182921,57.1135176,cucumber
80,35,47,21.84029876,75.97050828,6.444813566,61.3041412,cucumber
77,42,46,20.66386604,78.35415800,7.218128238,69.1096691,cucumber
77,58,49,28.38859971,62.88064457,6.258088462,68.7494263,cucumber
75,54,60,26.58321615,78.21615315,6.567673204,57.8390607,cucumber
69,55,52,25.49402102,66.69392466,6.576184808,58.2468895,cucumber
57,37,44,28.52143033,65.33458885,6.829797636,59.9333453,cucumber
54,37,50,22.24837317,67.94706801,5.827745221,45.1962957,cucumber
63,30,56,26.24788395,69.86364331,6.196025051,34.0885793,cucumber
64,49,60,30.73817825,62.89858255,6.498545055,71.7521938,cucumber
88,42,46,19.57484749,70.82381244,6.488868410,64.5747168,cucumber
70,38,47,29.74308195,72.78042832,6.312089680,76.6057723,cucumber
69,72,48,29.69424539,72.77135862,6.470088444,90.1155040,cucumber
65,49,54,19.46985390,65.10098010,6.297563338,80.5226742,cucumber
64,49,55,28.58807649,83.28688518,6.271776885,73.4455433,cucumber
65,41,44,25.50395153,80.02318736,6.404730846,68.5698210,cucumber
65,58,46,26.33523851,62.92614878,6.632676980,75.6931809,cucumber
59,54,58,21.28177742,58.07368419,6.210379351,53.7899810,cucumber
74,58,47,26.62328322,58.12225074,6.637418079,59.7987206,cucumber
81,59,59,26.35769723,69.13657360,6.041595833,74.9920249,cucumber
64,58,49,21.59724668,68.92816748,6.207232257,67.2413437,cucumber
69,42,46,27.30308130,64.45395170,6.602635229,87.8606089,cucumber
60,49,54,31.49158534,64.91020055,7.045697890,64.9871834,cucumber
70,54,60,27.19396338,72.14456554,6.819834810,61.4110721,cucumber
80,51,55,26.03356220,74.43674423,6.074826575,70.0974421,cucumber
67,50,54,27.25850763,81.80116501,5.728786199,68.2876754,cucumber
65,41,32,25.29469746,64.90170402,6.335363839,63.4088353,cucumber
80,57,55,28.16095292,52.39980252,7.123450463,51.5873505,cucumber
74,46,45,24.26121142,65.21492972,7.101275099,55.5901010,cucumber
73,38,42,24.30977207,76.76854867,6.304027267,62.1373425,cucumber
72,60,45,24.68113698,60.10970303,6.554636535,65.4848426,cucumber
77,55,63,24.49441378,62.09659098,5.979397431,82.1976558,cucumber
75,52,41,25.67015067,74.52113170,7.385903339,49.7296891,cucumber
65,64,57,24.11631953,59.61674467,6.058271186,85.6829323,cucumber
76,54,45,28.00553645,61.71066519,7.532398343,77.9934977,cucumber
61,55,36,25.38823869,71.30862536,6.928363201,43.9457621,cucumber
72,45,42,22.49446571,82.81393871,6.638535165,80.7520386,cucumber
65,52,50,26.96394127,61.56780410,6.580895246,74.9360923,cucumber
73,46,45,26.74196427,78.45028712,6.038862076,53.4267264,cucumber
69,43,50,29.57188645,78.61275922,6.541231573,77.5237393,cucumber
78,45,56,25.16834495,69.83600259,7.293791066,78.3914928,cucumber
80,43,58,23.37780202,66.30276926,6.760912725,57.0190715,cucumber
75,46,46,21.89617779,66.13266934,6.006610671,65.5338681,cucumber
59,61,56,30.76016738,79.77827048,7.117913739,78.0723891,cucumber
72,49,27,25.50303855,62.51852838,7.045815280,63.1796681,cucumber
64,41,50,24.76642133,68.00099669,6.492563328,55.6824066,cucumber
71,36,61,21.10316963,77.29123447,5.885388740,64.8564786,cucumber
82,45,52,23.53298092,61.75500921,6.804216559,72.7654505,cucumber
68,65,41,31.46690079,64.43070257,7.019066829,85.0268583,cucumber
63,57,43,20.64838920,63.92887646,5.872520856,80.9173659,cucumber
106,55,47,31.53034565,61.97219408,7.417300204,69.0529331,cucumber
64,47,62,23.19229227,69.18740480,6.354356274,55.4046280,cucumber
52,60,38,28.44637549,62.79175858,6.781708808,65.9304146,cucumber
59,51,57,23.25324533,64.69865378,6.516336966,60.1326716,cucumber
65,50,40,21.79496128,61.81528082,6.711538374,44.8810857,cucumber
76,44,56,27.12064713,74.70507061,6.666910984,63.4586315,cucumber
57,51,61,25.86751457,62.64531577,6.845448265,69.4419301,cucumber
67,53,57,22.97187508,69.31650481,6.231003677,74.9633149,cucumber
96,59,51,24.21304986,73.50374365,6.359899482,78.1709883,cucumber
59,46,39,22.24899163,57.44498535,6.235583679,58.3941529,cucumber
73,48,54,26.86071115,74.21717240,5.937237133,44.4016134,cucumber
72,52,49,27.23475950,65.75117477,7.458854887,63.0902973,cucumber
55,44,56,21.30025596,73.21791267,6.307357935,75.5183063,cucumber
59,53,46,24.82103981,73.20051420,6.663860578,84.0963910,cucumber
71,45,54,28.19642114,71.86160622,6.764367617,75.5619130,cucumber
70,44,45,24.51576259,67.03061095,6.304151003,77.9984944,cucumber
65,38,55,22.93421737,75.64937857,6.502254638,58.0919745,cucumber
55,65,43,25.30404463,64.78217283,6.627628700,74.5140594,cucumber
70,50,44,27.61878991,81.71960811,6.563519246,58.1535887,cucumber
67,53,43,23.85707400,79.73597923,6.512506047,67.6643785,cucumber
83,61,44,27.49735694,71.08260739,6.805204104,63.0689937,cucumber
63,40,51,30.94233138,62.11286684,7.147642708,38.6627013,cucumber
61,50,55,31.13855487,48.89982523,6.468531762,59.4947278,cucumber
80,54,55,21.36774543,68.65312621,6.653735840,65.8623014,cucumber
67,44,59,21.89050937,83.75262954,6.425192207,61.0824647,cucumber
74,36,46,30.15538105,62.85674536,7.050508850,57.2260755,cucumber
70,35,53,22.06925072,72.34531045,6.440984828,78.1062652,cucumber
61,43,47,27.11233205,67.08137417,6.505691338,82.5533307,cucumber
91,41,52,28.48515167,62.54037657,6.669771991,54.3854310,chilli
97,56,64,27.95540281,73.55788501,6.696238378,84.9277065,chilli
82,59,66,28.18502494,60.65912843,5.516902439,66.7570295,chilli
88,68,61,29.61796202,74.76103820,6.428662489,80.8396804,chilli
95,52,60,27.09270181,64.88036561,6.395030045,116.9001763,chilli
92,54,56,26.12687104,52.36136126,7.019330991,121.2988652,chilli
92,55,63,29.84523183,77.18482246,6.158872840,89.4889803,chilli
123,63,62,25.27326180,74.49934331,6.540379157,79.2734527,chilli
133,53,48,28.88703984,67.84238487,6.640028008,93.1487646,chilli
73,59,64,25.18515993,70.75539553,6.445616626,73.3927433,chilli
110,73,45,29.37501403,71.28912267,6.558093701,105.0606472,chilli
93,68,56,27.27227121,54.10471713,7.174940321,56.9161247,chilli
95,69,50,30.66443461,74.79969199,6.733459916,93.5262131,chilli
83,67,53,26.94242666,58.76056144,7.133026715,84.1929124,chilli
130,59,56,26.74194011,66.26468664,6.950567376,79.5873834,chilli
99,60,49,25.21513037,82.66263234,5.912628432,46.1023146,chilli
88,70,60,28.87256154,60.19547795,6.441053338,72.4898831,chilli
101,48,58,26.48384521,63.16147412,6.340115538,71.5254054,chilli
89,61,68,25.19449017,62.87042909,6.296444998,56.8451475,chilli
123,56,69,31.42256663,61.61645490,6.766641049,76.1741024,chilli
104,58,54,30.12779595,61.77303790,6.579965367,43.4865662,chilli
100,52,63,31.93244441,62.80319102,6.920730076,77.8680657,chilli
86,69,56,28.95669323,75.20671634,6.043388549,83.9609648,chilli
86,53,64,28.12972382,56.98092188,6.051334755,88.4622233,chilli
92,68,61,28.16328416,64.13838967,6.983303142,108.2251893,chilli
113,62,60,26.77140280,70.71222950,7.372750426,87.8530724,chilli
107,60,58,33.03480523,67.69940908,6.358877817,71.3641242,chilli
122,52,58,28.03492160,68.73239662,6.718059896,78.4166021,chilli
119,75,64,26.75912695,67.59555223,7.236524629,75.5830326,chilli
89,61,57,31.99295489,78.26109027,6.647832994,85.1101708,chilli
135,65,70,20.49725937,59.33523036,6.364167382,90.1183526,chilli
96,52,58,28.45613335,56.21552271,7.426547903,76.9274820,chilli
91,61,59,27.67074512,66.57184472,6.746055503,118.9377638,chilli
75,57,74,28.66277623,55.01571944,6.469946889,76.7484180,chilli
101,68,68,25.82502618,66.25526142,6.079524682,36.3194875,chilli
84,75,62,27.17340455,61.86858772,6.943151973,103.7714316,chilli
103,62,70,26.75915295,52.75436135,6.276444221,98.5636029,chilli
94,67,71,28.91253590,69.69099710,6.964856699,112.8317476,chilli
110,54,55,30.77719647,66.40478618,6.092429837,83.8117123,chilli
102,55,56,27.81042694,56.61034319,6.234227808,89.5805297,chilli
86,61,62,29.29473238,60.41464390,6.323388789,71.1564264,chilli
109,56,71,29.74404938,61.09860817,6.218121562,81.0574359,chilli
103,55,52,22.98749036,61.96603079,6.231071013,43.8905358,chilli
102,70,51,28.06991713,58.28408925,6.584039891,89.2772892,chilli
73,60,61,28.39758825,59.86481292,5.754450488,50.6979530,chilli
81,60,63,27.31570465,63.76121104,6.332944353,90.1795866,chilli
87,49,60,27.74231855,67.38769872,6.279530832,67.8294471,chilli
114,60,71,26.72019081,64.16484719,6.313555542,83.1752681,chilli
99,64,68,31.67146201,67.33190086,6.488223031,86.8766285,chilli
104,58,66,30.90145234,56.92673219,6.312728754,92.7380472,chilli
95,64,66,27.38718991,65.93498417,6.749240895,83.7630217,chilli
101,66,61,27.83299520,63.06104272,6.390693005,83.6692846,chilli
92,44,56,26.22081987,51.84617977,6.325271462,59.4864150,chilli
95,68,61,26.69624297,53.52904678,6.060377852,58.5037242,chilli
116,55,76,24.88087949,59.74640832,6.329697983,50.4074974,chilli
114,79,54,29.30930850,47.32113067,6.396215839,88.1790135,chilli
109,64,59,27.28197113,62.07297361,6.510617582,99.0219517,chilli
82,44,56,28.46732634,68.42011105,6.324036604,93.1354127,chilli
120,58,80,27.77490020,69.54918484,6.504111249,84.4588455,chilli
92,61,58,22.99792167,74.17744113,6.204887709,72.4405983,chilli
101,71,70,30.92627597,65.64294695,6.504653093,69.7865384,chilli
86,57,47,32.74935430,71.70342490,6.252404520,32.9818320,chilli
83,50,79,31.48509628,83.70769254,6.406428036,100.7851413,chilli
93,59,68,23.31223404,65.31172381,6.386009222,103.5097916,chilli
105,62,58,24.85415092,66.23992587,7.679330203,74.3297182,chilli
87,60,62,24.16365970,60.64762423,7.252246663,83.3342870,chilli
101,66,51,29.13738387,77.98806870,6.175943711,120.7385025,chilli
113,59,72,25.02549515,61.55406802,7.209777273,65.5401083,chilli
98,60,39,26.34948683,75.73202280,6.015327548,69.5336758,chilli
108,59,59,26.82170153,71.56554474,6.896190982,73.4495392,chilli
85,71,58,25.11423935,65.11668674,6.066506770,87.3995630,chilli
95,53,57,29.14735775,70.54649319,7.252596900,61.1172112,chilli
82,58,65,32.08296752,63.72306592,5.826312841,76.2936025,chilli
125,68,45,26.97666280,77.50657438,6.877621394,99.7866340,chilli
106,75,75,28.78553875,60.59891178,6.300720121,87.4623486,chilli
94,59,57,28.41523942,75.46806225,6.668630285,75.5932910,chilli
68,62,70,28.64499647,63.10849177,7.061619240,37.2331033,chilli
103,59,64,28.67390327,68.67239400,6.961341126,75.1371384,chilli
100,57,55,32.07896881,84.29700613,6.466956437,49.4132816,chilli
95,49,64,27.07302096,70.73791988,6.700756321,54.5986486,chilli
101,63,58,27.87871152,67.64186153,6.018889335,108.7013207,chilli
117,49,67,30.45119508,65.58437224,6.476176555,63.1838929,chilli
97,64,64,28.29632620,62.23089054,6.629855778,69.8406811,chilli
109,64,52,32.26202453,64.66175868,6.102678456,78.2130773,chilli
101,60,69,29.90457896,71.13948982,6.644440842,81.0021000,chilli
60,67,60,28.98837015,64.11118040,6.232871753,75.9372703,chilli
79,67,66,34.04391886,55.56056493,6.681453751,92.2797646,chilli
121,72,52,29.51864739,71.18309925,6.210566963,53.8373911,chilli
106,51,62,26.18374863,63.34214370,7.172121411,73.4739706,chilli
118,53,65,28.32878487,65.27744752,6.161122194,68.2211810,chilli
136,59,54,31.95386729,58.24749712,7.081967444,89.1793639,chilli
100,56,66,21.29070288,67.94937320,6.361059316,65.8784035,chilli
96,40,57,22.67773360,61.54085466,6.774736102,57.2041271,chilli
109,66,66,25.47859219,58.75734726,6.798120721,61.8738002,chilli
95,59,50,23.28399291,68.54608976,5.938943945,65.4316568,chilli
112,64,60,33.63624824,78.33112046,6.397125860,45.3058996,chilli
90,63,58,28.59810201,68.19204039,6.083457772,51.2768427,chilli
111,57,59,31.66880904,62.43384068,6.113527164,93.2435166,chilli
64,76,53,24.38463858,51.69410354,6.663732396,90.1639877,chilli
111,49,62,24.93372648,49.87546776,5.888673638,82.6778463,chilli
41,42,44,15.84904575,55.40885163,6.469178657,41.5047724,garlic
64,31,52,14.18101758,68.08982757,6.864365587,61.7431837,garlic
74,44,46,16.47203664,64.00415909,6.629907875,64.5680546,garlic
57,47,62,17.01317664,72.21313907,6.562378573,54.4994241,garlic
